index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None
3996	chr9	121328412	121328413	.	False	1.28e-03	5.94e-03	1.25e-03	3.29e-04	8.91e-03	1.37e-01	8.67e-01	1.97e-04	1.67e-03	1.29e-04
3997	chr1	268269208	268269209	.	False	4.35e-01	1.23e-02	1.35e-01	4.27e-02	2.40e-01	2.83e-02	2.20e-02	7.31e-03	1.59e-03	1.58e-01
3998	chr1	244107995	244107996	.	False	4.78e-04	9.92e-03	2.73e-04	1.52e-04	8.78e-03	5.49e-02	9.04e-01	1.08e-04	2.89e-03	7.31e-05
3999	chr9	133347958	133347959	.	False	4.74e-01	4.17e-03	3.71e-01	3.22e-02	1.28e-01	4.61e-03	2.02e-02	2.70e-02	1.09e-03	9.52e-02
4000	chr1	259146185	259146186	.	False	2.75e-02	6.57e-02	1.57e-02	3.12e-03	1.18e-01	3.05e-01	4.55e-01	1.02e-03	3.73e-03	9.39e-04
4001	chr1	264481304	264481305	.	False	1.24e-02	8.12e-02	7.26e-03	6.46e-04	1.62e-02	1.07e-01	7.50e-01	3.68e-04	1.37e-03	1.94e-03
4002	chr9	128384234	128384235	.	False	5.32e-02	8.05e-02	3.91e-02	3.22e-03	1.36e-01	2.27e-01	4.79e-01	1.05e-03	2.36e-03	3.87e-03
4003	chr1	230329337	230329338	.	False	2.59e-02	1.28e-02	3.85e-03	1.49e-04	7.30e-03	9.82e-02	8.84e-01	2.20e-04	4.62e-04	1.44e-04
4004	chr9	120696403	120696404	.	False	3.07e-03	1.25e-02	2.15e-03	2.91e-04	2.14e-02	9.74e-02	8.47e-01	1.04e-04	3.94e-03	9.55e-05
4005	chr1	245627813	245627814	.	False	2.65e-03	1.75e-02	7.68e-04	1.27e-04	3.69e-03	6.86e-02	8.96e-01	1.43e-04	1.03e-03	7.23e-05
4006	chr1	226893765	226893766	.	False	3.93e-04	2.43e-03	9.95e-05	5.29e-05	3.01e-03	4.39e-02	9.36e-01	6.68e-05	6.95e-04	2.25e-05
4007	chr1	213258775	213258776	.	False	1.70e-03	8.40e-03	2.54e-04	2.34e-04	3.30e-03	3.12e-02	9.46e-01	4.25e-04	3.75e-03	7.48e-05
4008	chr1	214552902	214552903	.	False	1.46e-03	1.40e-02	4.33e-04	1.40e-04	6.57e-03	7.70e-02	9.23e-01	1.44e-04	9.74e-04	8.81e-05
4009	chr1	206781013	206781014	.	False	5.72e-03	9.71e-02	1.30e-03	1.60e-03	2.48e-02	6.19e-02	6.22e-01	2.56e-03	3.72e-02	1.51e-03
4010	chr1	213945294	213945295	.	False	1.37e-03	2.51e-02	5.22e-04	2.97e-04	1.31e-02	7.92e-02	8.27e-01	1.71e-04	1.91e-03	1.80e-04
4011	chr5	19315973	19315974	.	False	2.18e-01	3.77e-02	3.09e-01	9.23e-04	5.19e-02	1.38e-01	4.75e-01	5.75e-04	5.85e-04	5.38e-03
4012	chr1	244126811	244126812	.	False	3.01e-04	1.99e-03	5.62e-05	3.27e-05	1.59e-03	2.90e-02	9.75e-01	4.74e-05	3.77e-04	1.60e-05
4013	chr1	204891092	204891093	.	False	5.57e-04	9.60e-03	2.18e-04	9.83e-05	3.54e-03	4.91e-02	9.34e-01	8.59e-05	8.32e-04	4.07e-05
4014	chr5	32283641	32283642	.	False	3.20e-03	3.29e-02	3.87e-03	5.38e-04	3.54e-02	1.73e-01	7.40e-01	1.52e-04	8.56e-03	2.92e-04
4015	chr1	214823946	214823947	.	False	1.95e-02	9.44e-02	6.49e-03	5.14e-04	3.07e-02	1.54e-01	6.73e-01	5.83e-04	2.22e-03	7.23e-04
4016	chr1	271427413	271427414	.	False	6.36e-01	2.29e-03	5.59e-02	7.08e-02	4.62e-02	2.48e-03	8.39e-03	2.18e-01	7.27e-03	2.42e-01
4017	chr1	212847267	212847268	.	False	1.23e-02	2.20e-02	4.53e-03	1.71e-04	6.86e-03	7.01e-02	8.89e-01	1.29e-04	1.83e-03	8.79e-05
4018	chr1	227051671	227051672	.	False	2.92e-04	3.35e-03	7.21e-05	5.31e-05	2.87e-03	2.88e-02	9.56e-01	7.80e-05	8.34e-04	2.67e-05
4019	chr1	218261668	218261669	.	False	1.84e-02	3.53e-02	5.51e-03	6.07e-04	4.81e-02	1.53e-01	7.69e-01	3.48e-04	9.21e-04	9.39e-04
4020	chr1	241440579	241440580	.	False	1.14e-02	5.97e-02	4.05e-03	4.14e-04	1.60e-02	1.04e-01	7.50e-01	4.56e-04	2.79e-03	7.70e-04
4021	chr9	119146681	119146682	.	False	2.29e-01	7.65e-02	9.37e-02	1.27e-02	2.45e-01	9.86e-02	1.91e-01	1.73e-03	2.07e-03	1.17e-02
4022	chr9	134733001	134733002	.	False	1.78e-01	2.27e-02	4.05e-01	6.97e-03	2.90e-01	7.34e-02	6.60e-02	1.10e-03	7.06e-04	1.05e-02
4023	chr1	259733911	259733912	.	False	1.61e-01	2.32e-02	1.14e-01	1.82e-02	4.36e-01	1.51e-01	1.03e-01	8.98e-04	1.06e-03	5.92e-03
4024	chr1	246930014	246930015	.	False	4.75e-02	1.01e-01	3.66e-02	1.87e-03	5.78e-02	2.20e-01	5.68e-01	6.23e-04	1.58e-03	1.51e-03
4025	chr9	135000214	135000215	.	False	6.98e-01	1.37e-03	1.29e-02	4.99e-01	5.21e-02	2.00e-03	4.42e-03	1.65e-01	5.41e-03	3.31e-01
4026	chr1	222685100	222685101	.	False	9.06e-03	6.17e-02	6.41e-03	5.58e-04	2.22e-02	1.41e-01	7.65e-01	2.55e-04	1.33e-03	3.76e-04
4027	chr1	200197364	200197365	.	False	7.68e-04	3.99e-02	2.12e-04	1.11e-04	3.13e-03	2.21e-02	9.34e-01	1.01e-04	1.97e-03	9.88e-05
4028	chr9	115192465	115192466	.	False	2.29e-01	4.19e-02	1.26e-01	2.76e-03	6.04e-02	1.13e-01	3.28e-01	1.16e-02	4.37e-03	3.89e-02
4029	chr9	116401260	116401261	.	False	7.43e-03	9.11e-02	3.77e-03	3.00e-04	1.70e-02	8.88e-02	7.64e-01	2.47e-04	2.39e-03	6.33e-04
4030	chr1	239136019	239136020	.	False	8.45e-01	1.81e-05	4.73e-04	8.86e-01	1.33e-02	8.77e-05	3.85e-04	6.18e-02	9.06e-04	1.76e-02
4031	chr1	257844647	257844648	.	False	2.65e-02	3.15e-02	9.39e-03	6.28e-04	3.80e-02	1.73e-01	7.09e-01	2.96e-04	7.19e-04	6.53e-04
4032	chr1	236942776	236942777	.	False	7.97e-02	4.68e-02	4.86e-02	3.19e-02	1.95e-01	1.37e-01	1.90e-01	2.37e-02	4.72e-02	1.89e-02
4033	chr1	206636831	206636832	.	False	4.36e-03	7.39e-02	1.37e-03	1.75e-04	7.95e-03	5.54e-02	8.40e-01	2.47e-04	2.63e-03	2.79e-04
4034	chr1	229127267	229127268	.	False	1.44e-02	2.97e-02	9.09e-03	2.61e-04	1.87e-02	1.86e-01	7.69e-01	1.28e-04	6.67e-04	1.12e-04
4035	chr9	126058017	126058018	.	False	8.28e-04	2.25e-03	3.26e-04	1.32e-04	7.06e-03	1.02e-01	9.03e-01	1.01e-04	9.15e-04	2.78e-05
4036	chr9	67651917	67651918	.	False	3.34e-01	7.74e-03	3.56e-01	1.90e-02	2.75e-01	3.12e-02	4.00e-02	2.63e-03	7.88e-04	2.44e-02
4037	chr1	217798586	217798587	.	False	1.10e-02	1.96e-01	3.08e-03	6.60e-04	1.18e-02	5.75e-02	6.35e-01	4.38e-04	3.39e-03	1.98e-03
4038	chr1	240619891	240619892	.	False	1.25e-01	3.27e-02	3.53e-01	7.55e-04	5.89e-02	1.79e-01	4.00e-01	3.85e-04	5.99e-04	1.39e-03
4039	chr1	261241249	261241250	.	False	9.85e-04	5.13e-02	2.83e-04	2.13e-04	4.76e-03	1.86e-02	7.64e-01	2.98e-04	3.30e-02	3.35e-04
4040	chr1	220984855	220984856	.	False	1.98e-01	3.31e-02	7.49e-02	3.28e-03	4.49e-02	1.16e-01	5.77e-01	2.41e-03	2.94e-03	1.07e-02
4041	chr9	134984416	134984417	.	False	2.45e-01	4.14e-03	6.88e-01	1.20e-03	9.22e-02	2.43e-02	6.36e-02	4.03e-04	1.48e-04	4.18e-03
4042	chr1	254824175	254824176	.	False	5.05e-01	1.28e-03	1.93e-01	1.44e-01	9.66e-02	2.17e-03	9.52e-03	1.12e-02	1.24e-03	1.49e-01
4043	chr1	210503079	210503080	.	False	3.04e-03	2.04e-02	5.78e-04	5.11e-04	7.52e-03	4.28e-02	8.96e-01	5.16e-04	4.59e-03	2.21e-04
4044	chr1	236279326	236279327	.	False	8.33e-03	1.68e-01	2.25e-03	5.49e-04	8.90e-03	4.31e-02	6.80e-01	3.43e-04	5.24e-03	2.15e-03
4045	chr1	216063288	216063289	.	False	1.73e-03	4.18e-02	1.00e-03	3.80e-04	1.62e-02	9.81e-02	7.93e-01	2.29e-04	5.28e-03	3.89e-04
4046	chr1	247445752	247445753	.	False	1.29e-03	3.11e-03	2.50e-04	1.81e-05	9.18e-04	2.38e-02	9.73e-01	9.11e-06	2.18e-04	8.10e-06
4047	chr1	253001145	253001146	.	False	5.13e-03	8.82e-02	1.55e-03	6.16e-04	1.13e-02	5.49e-02	7.78e-01	5.65e-04	5.86e-03	1.54e-03
4048	chr1	223397371	223397372	.	False	1.50e-02	1.86e-01	2.55e-03	1.57e-03	1.70e-02	5.70e-02	5.63e-01	8.28e-04	9.65e-03	2.82e-03
4049	chr9	119502394	119502395	.	False	3.43e-01	2.19e-02	2.31e-01	9.88e-03	2.26e-01	9.82e-02	1.20e-01	9.98e-04	7.54e-04	1.41e-02
4050	chr1	261552285	261552286	.	False	1.16e-01	4.97e-02	1.51e-01	2.86e-03	1.81e-01	2.23e-01	2.63e-01	8.12e-04	9.81e-04	5.44e-03
4051	chr9	124276030	124276031	.	False	2.25e-03	5.37e-03	1.07e-03	4.14e-05	3.18e-03	6.98e-02	9.04e-01	4.84e-05	2.82e-04	4.80e-05
4052	chr1	205896509	205896510	.	False	1.40e-02	4.43e-02	4.18e-03	2.16e-04	1.29e-02	1.07e-01	7.96e-01	1.16e-04	7.11e-04	1.45e-04
4053	chr1	210005482	210005483	.	False	1.39e-03	9.82e-03	3.18e-04	1.37e-04	3.93e-03	3.81e-02	9.32e-01	1.90e-04	1.32e-03	1.00e-04
4054	chr1	249541071	249541072	.	False	7.22e-03	2.35e-01	3.17e-03	8.13e-04	1.40e-02	6.63e-02	6.82e-01	5.16e-04	6.46e-03	1.76e-03
4055	chr1	211894069	211894070	.	False	1.06e-03	8.21e-03	2.54e-04	1.49e-04	2.71e-03	2.44e-02	9.49e-01	2.24e-04	1.52e-03	9.11e-05
4056	chr1	206777843	206777844	.	False	1.07e-03	1.24e-02	4.48e-04	1.10e-04	4.07e-03	4.30e-02	9.37e-01	9.21e-05	1.98e-03	4.45e-05
4057	chr9	116692697	116692698	.	False	1.31e-03	2.71e-02	5.04e-04	3.21e-04	1.10e-02	5.16e-02	8.56e-01	2.44e-04	5.63e-03	1.83e-04
4058	chr1	274058351	274058352	.	False	3.09e-01	1.16e-03	3.97e-01	8.43e-02	3.56e-01	1.32e-02	2.09e-02	5.29e-03	1.08e-03	1.86e-02
4059	chr1	254991376	254991377	.	False	6.27e-01	1.15e-02	5.29e-02	1.14e-02	1.63e-02	4.32e-03	7.84e-03	1.57e-02	2.24e-03	4.22e-01
4060	chr1	251162124	251162125	.	False	4.61e-02	1.16e-01	1.64e-02	1.18e-03	8.05e-03	5.44e-02	4.98e-01	3.86e-03	1.80e-02	1.67e-02
4061	chr13	3763488	3763489	.	False	1.11e-02	7.18e-02	2.35e-03	6.29e-04	9.07e-03	3.41e-02	8.04e-01	7.48e-04	3.85e-03	2.60e-03
4062	chr1	274032942	274032943	.	False	1.86e-01	1.65e-03	3.02e-01	5.33e-02	5.37e-01	1.05e-02	7.44e-03	1.28e-03	4.84e-04	7.89e-03
4063	chr9	129702321	129702322	.	False	9.55e-03	7.30e-02	1.96e-03	1.35e-03	3.01e-02	1.58e-01	6.80e-01	7.50e-04	4.74e-03	5.22e-04
4064	chr9	114103785	114103786	.	False	3.85e-03	4.42e-02	1.13e-03	4.23e-04	1.32e-02	9.33e-02	8.50e-01	2.63e-04	2.29e-03	3.04e-04
4065	chr1	206306954	206306955	.	False	6.99e-03	8.84e-02	1.63e-03	1.23e-03	2.19e-02	8.40e-02	7.53e-01	1.24e-03	8.48e-03	1.34e-03
4066	chr1	241601605	241601606	.	False	2.45e-02	5.90e-02	7.26e-03	4.71e-03	7.25e-02	1.76e-01	5.78e-01	3.03e-03	1.10e-02	4.74e-03
4067	chr1	208202171	208202172	.	False	8.15e-04	6.85e-02	4.79e-04	3.01e-04	7.48e-03	2.78e-02	7.83e-01	2.69e-04	1.42e-02	4.01e-04
4068	chr1	269665857	269665858	.	False	1.36e-01	1.11e-02	6.83e-02	1.59e-01	5.75e-01	2.84e-02	1.44e-02	5.04e-03	3.93e-03	3.64e-02
4069	chr9	114751277	114751278	.	False	9.22e-03	3.15e-02	2.19e-03	2.27e-04	8.77e-03	6.30e-02	8.78e-01	1.53e-04	1.97e-03	1.45e-04
4070	chr1	271828697	271828698	.	False	8.77e-02	1.87e-01	1.70e-02	5.54e-03	1.83e-02	3.04e-02	1.71e-01	9.26e-03	7.33e-02	2.14e-02
4071	chr1	224853489	224853490	.	False	3.86e-03	6.58e-02	1.32e-03	4.31e-04	1.26e-02	8.26e-02	7.74e-01	2.78e-04	2.23e-03	3.68e-04
4072	chr9	67216952	67216953	.	False	5.67e-02	3.36e-02	5.93e-02	1.73e-03	1.93e-01	3.69e-01	3.69e-01	3.36e-04	5.66e-04	1.45e-03
4073	chr1	212058525	212058526	.	False	2.16e-03	3.82e-02	7.06e-04	1.71e-04	9.59e-03	5.88e-02	8.73e-01	3.33e-04	3.46e-03	1.40e-04
4074	chr1	244925036	244925037	.	False	2.68e-04	2.93e-03	6.47e-05	3.05e-05	1.92e-03	2.29e-02	9.73e-01	5.08e-05	8.00e-04	1.42e-05
4075	chr1	263807829	263807830	.	False	3.84e-02	4.75e-02	1.50e-02	1.87e-04	4.42e-03	4.89e-02	8.54e-01	1.43e-04	6.75e-04	4.91e-04
4076	chr1	226838971	226838972	.	False	1.17e-02	1.10e-01	2.41e-03	2.20e-04	7.28e-03	5.99e-02	8.08e-01	2.19e-04	2.77e-03	4.39e-04
4077	chr1	247982227	247982228	.	False	1.32e-02	1.81e-02	1.15e-02	2.00e-04	2.24e-02	2.15e-01	7.39e-01	9.91e-05	3.86e-04	1.66e-04
4078	chr9	131591602	131591603	.	False	4.52e-01	6.66e-03	4.00e-01	9.19e-03	2.23e-01	2.52e-02	3.43e-02	1.97e-03	3.89e-04	4.97e-02
4079	chr1	272287929	272287930	.	False	1.25e-01	1.65e-02	2.39e-01	9.40e-03	3.11e-01	1.26e-01	1.57e-01	9.69e-04	9.76e-04	4.38e-03
4080	chr1	268497057	268497058	.	False	2.14e-01	6.99e-02	2.04e-01	9.72e-03	1.01e-01	3.80e-02	3.97e-02	3.73e-03	1.60e-03	6.52e-02
4081	chr1	254763340	254763341	.	False	2.02e-01	2.05e-02	3.02e-01	4.05e-03	2.24e-01	1.23e-01	1.32e-01	5.14e-04	6.51e-04	5.00e-03
4082	chr9	123956054	123956055	.	False	5.59e-01	9.47e-03	4.20e-01	3.80e-02	1.53e-01	2.50e-02	1.04e-01	1.11e-02	2.89e-03	6.60e-02
4083	chr1	205644098	205644099	.	False	3.34e-02	5.48e-02	1.20e-02	3.58e-04	9.50e-03	1.02e-01	7.92e-01	3.12e-04	9.66e-04	7.77e-04
4084	chr1	259282994	259282995	.	False	1.70e-02	2.88e-02	1.38e-02	9.07e-04	9.09e-02	2.86e-01	5.90e-01	2.88e-04	1.01e-03	3.61e-04
4085	chr9	117362824	117362825	.	False	9.18e-03	7.63e-02	4.99e-03	2.32e-03	8.02e-02	1.95e-01	4.57e-01	1.14e-03	1.27e-02	1.66e-03
4086	chr1	216713422	216713423	.	False	8.90e-03	4.15e-03	2.68e-03	5.46e-05	4.04e-03	1.15e-01	8.82e-01	1.10e-04	1.43e-04	5.62e-05
4087	chr9	115907435	115907436	.	False	4.59e-04	6.24e-03	1.50e-04	7.21e-05	3.29e-03	4.30e-02	9.46e-01	7.64e-05	1.14e-03	3.86e-05
4088	chr9	133965918	133965919	.	False	7.03e-03	5.93e-02	1.91e-03	9.20e-04	1.57e-02	1.01e-01	7.47e-01	1.08e-03	5.04e-03	9.66e-04
4089	chr9	117748067	117748068	.	False	5.71e-04	1.07e-02	1.55e-04	1.33e-04	5.70e-03	4.91e-02	9.21e-01	1.39e-04	1.29e-03	7.18e-05
4090	chr1	244334750	244334751	.	False	2.17e-03	3.24e-03	3.50e-04	4.31e-05	1.24e-03	2.26e-02	9.69e-01	4.62e-05	5.28e-04	1.76e-05
4091	chr1	107109153	107109154	.	False	3.26e-03	4.61e-02	7.14e-04	2.46e-04	1.09e-02	7.56e-02	8.44e-01	2.30e-04	1.99e-03	3.32e-04
4092	chr1	274225096	274225097	.	False	5.56e-01	1.96e-03	1.87e-02	3.54e-01	1.04e-01	2.42e-03	6.88e-03	3.53e-02	4.35e-03	1.87e-01
4093	chr9	121456549	121456550	.	False	3.87e-01	3.13e-03	1.91e-01	6.34e-02	2.89e-01	8.29e-03	1.41e-02	3.21e-03	8.12e-04	4.58e-02
4094	chr1	211674993	211674994	.	False	9.65e-02	2.22e-01	9.85e-03	5.81e-04	1.08e-02	7.08e-02	5.91e-01	8.03e-04	2.76e-03	1.57e-03
4095	chr1	241851444	241851445	.	False	1.52e-03	7.11e-02	7.57e-04	4.54e-04	1.00e-02	4.67e-02	8.09e-01	3.43e-04	7.34e-03	3.83e-04
4096	chr1	248054642	248054643	.	False	3.32e-01	8.27e-02	3.02e-02	3.80e-03	1.98e-02	7.40e-02	3.71e-01	1.18e-02	7.68e-03	3.94e-02
4097	chr1	270449752	270449753	.	False	2.25e-02	6.98e-03	1.89e-01	3.48e-03	4.10e-01	4.12e-01	1.09e-01	1.76e-04	7.03e-04	4.65e-04
4098	chr1	206119406	206119407	.	False	5.29e-03	7.09e-02	5.43e-03	1.76e-03	4.18e-02	1.19e-01	5.47e-01	7.22e-04	3.47e-02	1.03e-03
4099	chr1	250634866	250634867	.	False	3.40e-02	4.98e-02	2.04e-02	1.08e-03	1.09e-01	3.21e-01	4.53e-01	4.28e-04	1.46e-03	7.46e-04
4100	chr1	225044202	225044203	.	False	9.41e-02	1.49e-01	3.65e-02	1.11e-03	2.34e-02	1.33e-01	4.98e-01	1.19e-03	3.50e-03	3.43e-03
4101	chr1	222939182	222939183	.	False	1.23e-01	5.06e-02	1.25e-01	6.37e-03	2.00e-01	1.94e-01	3.13e-01	1.78e-03	1.60e-03	4.40e-03
4102	chr1	248107123	248107124	.	False	7.02e-02	2.40e-02	3.79e-02	1.92e-04	3.25e-02	2.17e-01	6.59e-01	1.96e-04	3.69e-04	1.85e-04
4103	chr9	119025118	119025119	.	False	4.97e-01	1.26e-02	2.71e-01	2.74e-02	1.58e-01	2.37e-02	7.13e-02	3.16e-03	1.39e-03	5.87e-02
4104	chr1	237576448	237576449	.	False	2.91e-01	2.00e-02	3.08e-01	2.69e-02	2.65e-01	3.64e-02	3.74e-02	1.30e-03	7.19e-04	1.61e-02
4105	chr9	67032933	67032934	.	False	1.73e-02	7.16e-02	5.65e-03	2.45e-03	2.60e-02	8.42e-02	5.63e-01	2.65e-03	9.94e-03	5.74e-03
4106	chr9	113804451	113804452	.	False	1.19e-01	4.71e-02	2.63e-02	1.48e-04	3.95e-03	6.90e-02	8.31e-01	2.24e-04	3.94e-04	4.85e-04
4107	chr9	122759152	122759153	.	False	3.56e-01	1.52e-02	3.77e-01	7.05e-03	2.70e-01	6.52e-02	6.50e-02	4.16e-04	3.46e-04	6.26e-03
4108	chr9	123755037	123755038	.	False	5.46e-01	2.27e-02	3.66e-01	1.82e-02	1.30e-01	4.47e-02	2.06e-01	1.02e-02	2.96e-03	6.22e-02
4109	chr9	132255039	132255040	.	False	2.62e-01	2.47e-02	2.27e-01	1.27e-02	2.57e-01	1.18e-01	1.86e-01	1.12e-03	1.19e-03	5.05e-03
4110	chr1	215737761	215737762	.	False	1.55e-02	7.49e-02	6.38e-03	1.30e-04	7.39e-03	6.11e-02	8.00e-01	1.31e-04	2.38e-03	1.61e-04
4111	chr9	120451347	120451348	.	False	1.84e-03	2.34e-02	8.59e-04	3.45e-04	2.18e-02	1.43e-01	7.99e-01	1.94e-04	1.94e-03	2.35e-04
4112	chr9	66916368	66916369	.	False	2.13e-01	8.18e-02	1.63e-01	7.35e-03	1.31e-01	1.18e-01	2.96e-01	2.42e-03	2.06e-03	9.33e-03
4113	chr1	214247666	214247667	.	False	3.71e-03	4.46e-02	1.12e-03	2.59e-04	9.56e-03	6.59e-02	8.80e-01	2.29e-04	1.78e-03	1.67e-04
4114	chr1	250238767	250238768	.	False	9.32e-02	1.16e-01	5.58e-02	3.16e-03	4.54e-02	1.17e-01	5.45e-01	2.02e-03	4.18e-03	6.81e-03
4115	chr1	204444336	204444337	.	False	1.23e-03	2.43e-03	3.55e-04	3.94e-05	2.26e-03	3.88e-02	9.58e-01	2.18e-05	3.04e-04	1.19e-05
4116	chr1	269623573	269623574	.	False	8.47e-02	9.70e-03	1.11e-01	7.11e-02	6.09e-01	3.03e-02	1.52e-02	3.33e-03	2.77e-03	3.10e-02
4117	chr9	127995152	127995153	.	False	7.78e-03	1.11e-01	3.45e-03	7.34e-04	1.31e-02	7.60e-02	7.22e-01	6.06e-04	3.91e-03	2.99e-03
4118	chr1	210604167	210604168	.	False	7.39e-04	9.62e-03	2.88e-04	1.29e-04	5.06e-03	3.80e-02	9.40e-01	7.35e-05	1.20e-03	8.26e-05
4119	chr1	216214323	216214324	.	False	7.49e-04	1.45e-02	2.97e-04	1.47e-04	5.43e-03	3.90e-02	9.44e-01	9.41e-05	1.49e-03	5.24e-05
4120	chr1	209353406	209353407	.	False	9.50e-04	3.00e-02	3.43e-04	1.65e-04	4.86e-03	3.62e-02	9.18e-01	9.45e-05	1.80e-03	2.55e-04
4121	chr1	203229377	203229378	.	False	2.21e-01	5.95e-02	2.83e-01	7.82e-04	2.78e-02	8.98e-02	4.19e-01	6.40e-04	5.90e-04	1.23e-02
4122	chr9	127254440	127254441	.	False	5.63e-03	1.50e-02	1.56e-03	2.13e-04	8.39e-03	9.87e-02	8.81e-01	2.23e-04	8.85e-04	1.66e-04
4123	chr1	226372465	226372466	.	False	3.19e-03	2.95e-02	7.00e-04	1.34e-04	3.13e-03	3.23e-02	9.23e-01	1.23e-04	9.24e-04	2.90e-04
4124	chr1	268637054	268637055	.	False	2.45e-01	3.56e-02	3.70e-01	5.84e-03	1.55e-01	5.62e-02	9.99e-02	1.79e-03	1.55e-03	4.57e-02
4125	chr9	129230747	129230748	.	False	5.43e-02	4.33e-02	2.57e-02	1.45e-03	2.83e-02	1.77e-01	6.66e-01	1.47e-03	9.10e-03	6.80e-04
4126	chr9	120406999	120407000	.	False	4.81e-01	1.70e-02	1.80e-01	3.43e-02	1.39e-01	2.86e-02	1.17e-01	1.11e-02	1.83e-03	5.32e-02
4127	chr9	114104558	114104559	.	False	7.73e-02	1.52e-01	2.35e-02	4.70e-04	1.60e-02	1.35e-01	6.15e-01	4.15e-04	9.13e-04	1.81e-03
4128	chr1	213707388	213707389	.	False	7.11e-02	1.40e-01	1.99e-02	6.61e-04	1.22e-02	8.07e-02	7.21e-01	7.94e-04	1.63e-03	2.40e-03
4129	chr1	223850230	223850231	.	False	1.62e-02	4.52e-02	9.35e-03	5.43e-04	3.55e-02	1.87e-01	6.81e-01	2.86e-04	8.70e-04	5.71e-04
4130	chr1	238289207	238289208	.	False	1.73e-01	6.80e-02	1.02e-01	1.03e-02	2.06e-01	1.75e-01	3.03e-01	1.62e-03	2.46e-03	1.23e-02
4131	chr9	65472046	65472047	.	False	1.57e-01	5.68e-02	1.67e-01	1.08e-02	3.12e-01	1.11e-01	9.53e-02	1.92e-03	1.72e-03	2.41e-02
4132	chr1	214703962	214703963	.	False	5.47e-03	1.53e-02	1.38e-03	3.14e-04	2.02e-02	1.11e-01	8.21e-01	1.42e-04	5.42e-04	2.48e-04
4133	chr1	200931298	200931299	.	False	1.68e-01	1.08e-01	1.12e-01	2.49e-03	1.10e-01	1.37e-01	3.58e-01	7.12e-04	7.83e-04	5.57e-03
4134	chr1	228874427	228874428	.	False	2.37e-02	4.06e-02	8.39e-03	5.93e-04	2.87e-02	1.47e-01	7.58e-01	2.53e-04	6.45e-04	5.43e-04
4135	chr1	258022312	258022313	.	False	6.57e-03	2.44e-02	1.55e-03	4.52e-04	8.59e-03	8.94e-02	8.11e-01	3.75e-04	1.85e-03	2.90e-04
4136	chr1	267449480	267449481	.	False	8.61e-02	1.15e-01	3.74e-02	1.43e-03	1.89e-02	1.18e-01	4.74e-01	2.85e-03	4.90e-03	6.39e-03
4137	chr9	70599300	70599301	.	False	2.16e-04	3.17e-03	6.21e-05	5.81e-05	4.08e-03	3.63e-02	9.29e-01	5.99e-05	9.81e-04	1.74e-05
4138	chr9	127888147	127888148	.	False	1.32e-03	1.37e-02	3.58e-04	1.43e-04	4.23e-03	4.50e-02	9.32e-01	1.53e-04	1.35e-03	1.29e-04
4139	chr1	243556831	243556832	.	False	5.40e-03	3.78e-02	2.81e-03	3.35e-04	1.31e-02	1.07e-01	8.29e-01	2.57e-04	9.53e-04	5.01e-04
4140	chr9	114720236	114720237	.	False	2.03e-03	5.05e-02	3.39e-04	1.36e-04	4.36e-03	3.94e-02	8.85e-01	2.34e-04	3.58e-03	2.70e-04
4141	chr1	207415857	207415858	.	False	3.04e-04	2.20e-03	1.03e-04	4.97e-05	2.33e-03	5.70e-02	9.51e-01	5.17e-05	3.83e-04	1.65e-05
4142	chr1	270473077	270473078	.	False	3.68e-01	3.35e-03	4.47e-01	1.03e-02	3.60e-01	2.52e-02	2.59e-02	7.34e-04	4.16e-04	8.64e-03
4143	chr9	125482982	125482983	.	False	1.71e-01	5.45e-02	6.92e-02	1.69e-03	5.68e-02	1.68e-01	5.12e-01	7.73e-04	9.20e-04	6.03e-03
4144	chr1	260835738	260835739	.	False	9.81e-03	1.64e-01	2.20e-03	3.10e-04	3.75e-03	3.50e-02	7.56e-01	7.00e-04	2.97e-03	1.26e-03
4145	chr1	197821382	197821383	.	False	8.35e-04	4.45e-02	3.12e-04	1.47e-04	2.84e-03	1.86e-02	9.16e-01	1.75e-04	5.28e-03	1.81e-04
4146	chr1	253823974	253823975	.	False	6.70e-02	9.11e-02	3.58e-02	5.72e-04	1.94e-02	1.33e-01	6.76e-01	5.19e-04	1.06e-03	2.39e-03
4147	chr9	66147838	66147839	.	False	6.18e-01	6.16e-03	2.06e-01	4.47e-02	1.25e-01	8.86e-03	1.52e-02	2.77e-03	8.52e-04	1.04e-01
4148	chr1	209929332	209929333	.	False	1.57e-03	7.22e-02	5.29e-04	4.16e-04	6.41e-03	2.08e-02	7.57e-01	8.07e-04	2.13e-02	5.92e-04
4149	chr9	128756093	128756094	.	False	7.00e-02	7.72e-02	4.07e-02	7.08e-03	2.28e-01	2.14e-01	3.12e-01	1.12e-03	1.81e-03	1.73e-03
4150	chr9	132265949	132265950	.	False	2.44e-01	6.78e-02	2.63e-01	1.59e-03	9.96e-02	1.62e-01	2.18e-01	5.45e-04	5.29e-04	2.47e-03
